ae37f83f62b,svs-odoo,Tue Mar 24 20:37:26 2020,[FIX] stock: picking operation kanban mobile,   1 file changed, 3 insertions(+), 1 deletion(-) 
ba168144a57,svs-odoo,Tue Mar 24 20:31:06 2020,[FIX] stock_picking_batch: kanban view for picking,   1 file changed, 1 insertion(+), 1 deletion(-) 
0f3d0f0aa08,Nicolas Lempereur,Tue Mar 24 17:21:32 2020,"[FIX] translate.py,web: aria-label qweb translation and export",   2 files changed, 2 insertions(+), 2 deletions(-) 
f8a5366ea65,Andrea Grazioso (agr-odoo),Mon Mar 23 18:57:22 2020,[FIX] sale: fix amount in Sales Report,   1 file changed, 1 insertion(+), 1 deletion(-) 
9ebc6f2bfd9,Andrea Grazioso (agr-odoo),Fri Mar 20 14:44:18 2020,[FIX] base_vat: skip compacting if not vat of the country,   2 files changed, 18 insertions(+), 4 deletions(-) 
345f6eafa44,Nicolas Lempereur,Fri Mar 20 16:46:57 2020,[FIX] base: cut multipage multi-documents on top heading,   1 file changed, 16 insertions(+), 6 deletions(-) 
a864edce91f,alt-odoo,Wed Mar 25 02:18:25 2020,[FIX] l10n_fr: broken module installation,   1 file changed, 2 insertions(+) ,
aeeca616170,Nicolas Lempereur,Fri Mar 20 16:46:57 2020,[FIX] base: cut multipage multi-documents on top heading,   1 file changed, 16 insertions(+), 6 deletions(-) 
29969c553a3,Nicolas Martinelli,Fri Mar 20 20:47:01 2020,[FIX] payment_sips: rounding error,   1 file changed, 1 insertion(+), 1 deletion(-) 
189a79020f9,Nicolas Martinelli,Fri Mar 20 20:47:01 2020,[FIX] payment_sips: rounding error,   1 file changed, 1 insertion(+), 1 deletion(-) 
06e0e48217f,Jeremy Kersten,Mon Mar 2 19:44:18 2020,[FIX] website: make handle_visibility private,   7 files changed, 66 insertions(+), 16 deletions(-) 
6fb03e4b437,Andrea Grazioso (agr-odoo),Mon Mar 9 16:36:59 2020,[FIX] crm: fix default reply-to to catchall,   2 files changed, 15 insertions(+), 2 deletions(-) 
7189111a73b,lejeune quentin,Fri Mar 6 18:16:49 2020,[FIX] hw_posbox_homepage: Fix IoT auto-upgrade,   3 files changed, 14 insertions(+), 3 deletions(-) 
ab5bde6e9ab,Luis González,Sun Mar 22 05:13:29 2020,"[FIX] web,mail: Harmful or incomplete aria-label attributes",   4 files changed, 8 insertions(+), 7 deletions(-) 
867de2bad3f,Andrea Grazioso (agr-odoo),Thu Mar 19 18:43:20 2020,"[FIX] account,web: specify viewID when redirecting",   1 file changed, 24 insertions(+), 8 deletions(-) 
567399b86e5,Nicolas Martinelli,Wed Feb 26 13:14:16 2020,"[FIX] account, point_of_sale: incorrect rounding",   3 files changed, 111 insertions(+), 10 deletions(-) 
